ref_area,measure,time_period,exposure
BEL,HD_POP_IND,1985,0.0
BEL,HD_POP_IND,1986,0.4
BEL,HD_POP_IND,1987,0.0
BEL,HD_POP_IND,1988,0.0
BEL,HD_POP_IND,1989,0.0
BEL,HD_POP_IND,1990,0.0
BEL,HD_POP_IND,1991,0.0
BEL,HD_POP_IND,1992,0.0
BEL,HD_POP_IND,1993,0.0
BEL,HD_POP_IND,1994,2.2
BEL,HD_POP_IND,1995,0.1
BEL,HD_POP_IND,1996,0.0
BEL,HD_POP_IND,1997,0.0
BEL,HD_POP_IND,1998,0.4
BEL,HD_POP_IND,1999,0.0
BEL,HD_POP_IND,2000,0.0
BEL,HD_POP_IND,2001,0.0
BEL,HD_POP_IND,2002,0.0
BEL,HD_POP_IND,2003,27.8
BEL,HD_POP_IND,2004,0.0
BEL,HD_POP_IND,2005,0.0
BEL,HD_POP_IND,2006,79.4
BEL,HD_POP_IND,2007,0.0
BEL,HD_POP_IND,2008,0.0
BEL,HD_POP_IND,2009,5.3
BEL,HD_POP_IND,2010,2.1
BEL,HD_POP_IND,2011,0.0
BEL,HD_POP_IND,2012,14.2
BEL,HD_POP_IND,2013,2.1
BEL,HD_POP_IND,2014,0.0
BEL,HD_POP_IND,2015,14.1
BEL,HD_POP_IND,2016,0.0
BEL,HD_POP_IND,2017,0.0
BEL,HD_POP_IND,2018,50.2
BEL,HD_POP_IND,2019,93.5
BEL,HD_POP_IND,2020,91.5
BEL,HD_POP_IND,2021,0.0
BEL,HD_TN_POP_IND,1979,0.0
BEL,HD_TN_POP_IND,1980,0.0
BEL,HD_TN_POP_IND,1981,0.0
BEL,HD_TN_POP_IND,1982,0.0
BEL,HD_TN_POP_IND,1983,0.0
BEL,HD_TN_POP_IND,1984,0.0
BEL,HD_TN_POP_IND,1985,0.0
BEL,HD_TN_POP_IND,1986,0.0
BEL,HD_TN_POP_IND,1987,0.0
BEL,HD_TN_POP_IND,1988,0.0
BEL,HD_TN_POP_IND,1989,0.0
BEL,HD_TN_POP_IND,1990,0.0
BEL,HD_TN_POP_IND,1991,0.0
BEL,HD_TN_POP_IND,1992,0.0
BEL,HD_TN_POP_IND,1993,0.0
BEL,HD_TN_POP_IND,1994,2.19869
BEL,HD_TN_POP_IND,1995,0.07410342
BEL,HD_TN_POP_IND,1996,0.0
BEL,HD_TN_POP_IND,1997,0.0
BEL,HD_TN_POP_IND,1998,0.0
BEL,HD_TN_POP_IND,1999,0.0
BEL,HD_TN_POP_IND,2000,0.0
BEL,HD_TN_POP_IND,2001,0.0
BEL,HD_TN_POP_IND,2002,0.0
BEL,HD_TN_POP_IND,2003,26.73546
BEL,HD_TN_POP_IND,2004,0.0
BEL,HD_TN_POP_IND,2005,0.0
BEL,HD_TN_POP_IND,2006,0.0
BEL,HD_TN_POP_IND,2007,0.0
BEL,HD_TN_POP_IND,2008,0.0
BEL,HD_TN_POP_IND,2009,0.0
BEL,HD_TN_POP_IND,2010,0.0
BEL,HD_TN_POP_IND,2011,0.0
BEL,HD_TN_POP_IND,2012,14.17439
BEL,HD_TN_POP_IND,2013,2.126057
BEL,HD_TN_POP_IND,2014,0.0
BEL,HD_TN_POP_IND,2015,14.12062
BEL,HD_TN_POP_IND,2016,0.0
BEL,HD_TN_POP_IND,2017,0.0
BEL,HD_TN_POP_IND,2018,46.83421
BEL,HD_TN_POP_IND,2019,93.51736
BEL,HD_TN_POP_IND,2020,0.0
BEL,HD_TN_POP_IND,2021,0.0
BEL,ID_POP_IND,1979,93.49000000000001
BEL,ID_POP_IND,1980,93.478
BEL,ID_POP_IND,1981,93.46600000000001
BEL,ID_POP_IND,1982,93.453
BEL,ID_POP_IND,1983,93.441
BEL,ID_POP_IND,1984,86.757
BEL,ID_POP_IND,1985,93.417
BEL,ID_POP_IND,1986,93.405
BEL,ID_POP_IND,1987,93.393
BEL,ID_POP_IND,1988,31.984
BEL,ID_POP_IND,1989,68.769
BEL,ID_POP_IND,1990,90.18
BEL,ID_POP_IND,1991,93.343
BEL,ID_POP_IND,1992,93.328
BEL,ID_POP_IND,1993,93.31400000000001
BEL,ID_POP_IND,1994,93.3
BEL,ID_POP_IND,1995,93.286
BEL,ID_POP_IND,1996,93.27199999999999
BEL,ID_POP_IND,1997,93.257
BEL,ID_POP_IND,1998,93.244
BEL,ID_POP_IND,1999,78.157
BEL,ID_POP_IND,2000,93.216
BEL,ID_POP_IND,2001,93.214
BEL,ID_POP_IND,2002,93.212
BEL,ID_POP_IND,2003,93.20899999999999
BEL,ID_POP_IND,2004,93.207
BEL,ID_POP_IND,2005,93.205
BEL,ID_POP_IND,2006,93.201
BEL,ID_POP_IND,2007,91.829
BEL,ID_POP_IND,2008,93.197
BEL,ID_POP_IND,2009,93.19500000000001
BEL,ID_POP_IND,2010,93.193
BEL,ID_POP_IND,2011,93.191
BEL,ID_POP_IND,2012,93.188
BEL,ID_POP_IND,2013,93.186
BEL,ID_POP_IND,2014,86.253
BEL,ID_POP_IND,2015,83.483
BEL,ID_POP_IND,2016,91.824
BEL,ID_POP_IND,2017,93.17800000000001
BEL,ID_POP_IND,2018,93.176
BEL,ID_POP_IND,2019,93.174
BEL,ID_POP_IND,2020,1.511
BEL,ID_POP_IND,2021,93.17
BEL,TN_POP_IND,1979,0.0
BEL,TN_POP_IND,1980,0.0
BEL,TN_POP_IND,1981,0.0
BEL,TN_POP_IND,1982,13.62129
BEL,TN_POP_IND,1983,25.62377
BEL,TN_POP_IND,1984,0.0
BEL,TN_POP_IND,1985,0.0
BEL,TN_POP_IND,1986,0.0
BEL,TN_POP_IND,1987,0.0
BEL,TN_POP_IND,1988,0.0
BEL,TN_POP_IND,1989,30.59427
BEL,TN_POP_IND,1990,0.2809141
BEL,TN_POP_IND,1991,0.0
BEL,TN_POP_IND,1992,33.04209
BEL,TN_POP_IND,1993,0.0
BEL,TN_POP_IND,1994,85.35403
BEL,TN_POP_IND,1995,48.74279
BEL,TN_POP_IND,1996,2.298323
BEL,TN_POP_IND,1997,54.46815
BEL,TN_POP_IND,1998,0.0
BEL,TN_POP_IND,1999,0.0
BEL,TN_POP_IND,2000,18.85208
BEL,TN_POP_IND,2001,35.40043
BEL,TN_POP_IND,2002,0.0
BEL,TN_POP_IND,2003,93.46379
BEL,TN_POP_IND,2004,91.17172
BEL,TN_POP_IND,2005,17.33479
BEL,TN_POP_IND,2006,91.09806
BEL,TN_POP_IND,2007,0.0
BEL,TN_POP_IND,2008,0.0
BEL,TN_POP_IND,2009,0.0
BEL,TN_POP_IND,2010,82.96083
BEL,TN_POP_IND,2011,32.40771
BEL,TN_POP_IND,2012,84.64622
BEL,TN_POP_IND,2013,71.55886
BEL,TN_POP_IND,2014,91.41877
BEL,TN_POP_IND,2015,83.5383
BEL,TN_POP_IND,2016,18.83577
BEL,TN_POP_IND,2017,58.49349
BEL,TN_POP_IND,2018,93.51431
BEL,TN_POP_IND,2019,93.51736
BEL,TN_POP_IND,2020,93.52038
BEL,TN_POP_IND,2021,86.67397
BEN,HD_POP_IND,1979,50.7
BEN,HD_POP_IND,1980,51.0
BEN,HD_POP_IND,1981,56.900000000000006
BEN,HD_POP_IND,1982,54.6
BEN,HD_POP_IND,1983,61.800000000000004
BEN,HD_POP_IND,1984,57.6
BEN,HD_POP_IND,1985,62.3
BEN,HD_POP_IND,1986,58.099999999999994
BEN,HD_POP_IND,1987,58.4
BEN,HD_POP_IND,1988,58.5
BEN,HD_POP_IND,1989,58.7
BEN,HD_POP_IND,1990,63.400000000000006
BEN,HD_POP_IND,1991,57.5
BEN,HD_POP_IND,1992,61.9
BEN,HD_POP_IND,1993,56.0
BEN,HD_POP_IND,1994,56.099999999999994
BEN,HD_POP_IND,1995,64.4
BEN,HD_POP_IND,1996,56.400000000000006
BEN,HD_POP_IND,1997,64.7
BEN,HD_POP_IND,1998,67.0
BEN,HD_POP_IND,1999,57.9
BEN,HD_POP_IND,2000,65.19999999999999
BEN,HD_POP_IND,2001,63.300000000000004
BEN,HD_POP_IND,2002,55.7
BEN,HD_POP_IND,2003,65.3
BEN,HD_POP_IND,2004,65.3
BEN,HD_POP_IND,2005,61.0
BEN,HD_POP_IND,2006,63.5
BEN,HD_POP_IND,2007,63.4
BEN,HD_POP_IND,2008,61.0
BEN,HD_POP_IND,2009,61.2
BEN,HD_POP_IND,2010,65.5
BEN,HD_POP_IND,2011,61.2
BEN,HD_POP_IND,2012,61.3
BEN,HD_POP_IND,2013,65.4
BEN,HD_POP_IND,2014,56.5
BEN,HD_POP_IND,2015,61.5
BEN,HD_POP_IND,2016,67.6
BEN,HD_POP_IND,2017,61.5
BEN,HD_POP_IND,2018,65.4
BEN,HD_POP_IND,2019,65.5
BEN,HD_POP_IND,2020,73.0
BEN,HD_POP_IND,2021,65.6
BEN,HD_TN_POP_IND,1979,50.677483
BEN,HD_TN_POP_IND,1980,51.021245726000004
BEN,HD_TN_POP_IND,1981,56.81757194
BEN,HD_TN_POP_IND,1982,54.591694000000004
BEN,HD_TN_POP_IND,1983,61.7642493
BEN,HD_TN_POP_IND,1984,57.682666999999995
BEN,HD_TN_POP_IND,1985,62.304500000000004
BEN,HD_TN_POP_IND,1986,58.129304664
BEN,HD_TN_POP_IND,1987,58.3358672
BEN,HD_TN_POP_IND,1988,58.532400100000004
BEN,HD_TN_POP_IND,1989,58.719589
BEN,HD_TN_POP_IND,1990,63.435686
BEN,HD_TN_POP_IND,1991,57.468722
BEN,HD_TN_POP_IND,1992,61.829401000000004
BEN,HD_TN_POP_IND,1993,55.935314000000005
BEN,HD_TN_POP_IND,1994,56.135137
BEN,HD_TN_POP_IND,1995,64.453397
BEN,HD_TN_POP_IND,1996,56.344372199999995
BEN,HD_TN_POP_IND,1997,64.77321
BEN,HD_TN_POP_IND,1998,67.045927
BEN,HD_TN_POP_IND,1999,57.905367999999996
BEN,HD_TN_POP_IND,2000,65.185671
BEN,HD_TN_POP_IND,2001,63.183885000000004
BEN,HD_TN_POP_IND,2002,55.648663
BEN,HD_TN_POP_IND,2003,65.271135
BEN,HD_TN_POP_IND,2004,65.295878
BEN,HD_TN_POP_IND,2005,60.976435
BEN,HD_TN_POP_IND,2006,63.420809000000006
BEN,HD_TN_POP_IND,2007,63.459727
BEN,HD_TN_POP_IND,2008,61.137919800000006
BEN,HD_TN_POP_IND,2009,61.1857146
BEN,HD_TN_POP_IND,2010,65.41594599999999
BEN,HD_TN_POP_IND,2011,61.273636999999994
BEN,HD_TN_POP_IND,2012,61.314163
BEN,HD_TN_POP_IND,2013,65.46233029999999
BEN,HD_TN_POP_IND,2014,56.46313000000001
BEN,HD_TN_POP_IND,2015,61.424077000000004
BEN,HD_TN_POP_IND,2016,67.664096
BEN,HD_TN_POP_IND,2017,61.488957
BEN,HD_TN_POP_IND,2018,65.52575
BEN,HD_TN_POP_IND,2019,65.537657
BEN,HD_TN_POP_IND,2020,72.987258
BEN,HD_TN_POP_IND,2021,65.563067
BEN,ID_POP_IND,1979,0.0
BEN,ID_POP_IND,1980,0.0
BEN,ID_POP_IND,1981,0.0
BEN,ID_POP_IND,1982,0.0
BEN,ID_POP_IND,1983,0.0
BEN,ID_POP_IND,1984,0.0
BEN,ID_POP_IND,1985,0.0
BEN,ID_POP_IND,1986,0.0
BEN,ID_POP_IND,1987,0.0
BEN,ID_POP_IND,1988,0.0
BEN,ID_POP_IND,1989,0.0
BEN,ID_POP_IND,1990,0.0
BEN,ID_POP_IND,1991,0.0
BEN,ID_POP_IND,1992,0.0
BEN,ID_POP_IND,1993,0.0
BEN,ID_POP_IND,1994,0.0
BEN,ID_POP_IND,1995,0.0
BEN,ID_POP_IND,1996,0.0
BEN,ID_POP_IND,1997,0.0
BEN,ID_POP_IND,1998,0.0
BEN,ID_POP_IND,1999,0.0
BEN,ID_POP_IND,2000,0.0
BEN,ID_POP_IND,2001,0.0
BEN,ID_POP_IND,2002,0.0
BEN,ID_POP_IND,2003,0.0
BEN,ID_POP_IND,2004,0.0
BEN,ID_POP_IND,2005,0.0
BEN,ID_POP_IND,2006,0.0
BEN,ID_POP_IND,2007,0.0
BEN,ID_POP_IND,2008,0.0
BEN,ID_POP_IND,2009,0.0
BEN,ID_POP_IND,2010,0.0
BEN,ID_POP_IND,2011,0.0
BEN,ID_POP_IND,2012,0.0
BEN,ID_POP_IND,2013,0.0
BEN,ID_POP_IND,2014,0.0
BEN,ID_POP_IND,2015,0.0
BEN,ID_POP_IND,2016,0.0
BEN,ID_POP_IND,2017,0.0
BEN,ID_POP_IND,2018,0.0
BEN,ID_POP_IND,2019,0.0
BEN,ID_POP_IND,2020,0.0
BEN,ID_POP_IND,2021,0.0
BEN,TN_POP_IND,1979,94.925
BEN,TN_POP_IND,1980,94.93028
BEN,TN_POP_IND,1981,94.93526
BEN,TN_POP_IND,1982,94.93994
BEN,TN_POP_IND,1983,94.94437
BEN,TN_POP_IND,1984,94.94856
BEN,TN_POP_IND,1985,94.95253
BEN,TN_POP_IND,1986,94.95629
BEN,TN_POP_IND,1987,94.95987
BEN,TN_POP_IND,1988,94.96327
BEN,TN_POP_IND,1989,94.96652
BEN,TN_POP_IND,1990,94.96961
BEN,TN_POP_IND,1991,94.99794
BEN,TN_POP_IND,1992,95.02423
BEN,TN_POP_IND,1993,95.04869
BEN,TN_POP_IND,1994,95.07149
BEN,TN_POP_IND,1995,95.09281
BEN,TN_POP_IND,1996,95.11278
BEN,TN_POP_IND,1997,95.13152
BEN,TN_POP_IND,1998,95.14915
BEN,TN_POP_IND,1999,95.16577
BEN,TN_POP_IND,2000,95.18145
BEN,TN_POP_IND,2001,95.19164
BEN,TN_POP_IND,2002,95.20111
BEN,TN_POP_IND,2003,95.20994
BEN,TN_POP_IND,2004,95.21819
BEN,TN_POP_IND,2005,95.22592
BEN,TN_POP_IND,2006,95.23318
BEN,TN_POP_IND,2007,95.24
BEN,TN_POP_IND,2008,95.24642
BEN,TN_POP_IND,2009,95.25249
BEN,TN_POP_IND,2010,95.25822
BEN,TN_POP_IND,2011,95.26365
BEN,TN_POP_IND,2012,95.2688
BEN,TN_POP_IND,2013,95.27369
BEN,TN_POP_IND,2014,95.27833
BEN,TN_POP_IND,2015,95.28276
BEN,TN_POP_IND,2016,95.28697
BEN,TN_POP_IND,2017,95.29099
BEN,TN_POP_IND,2018,95.29483
BEN,TN_POP_IND,2019,95.29862
BEN,TN_POP_IND,2020,95.30246
BEN,TN_POP_IND,2021,95.30616
BFA,HD_POP_IND,1979,98.5
BFA,HD_POP_IND,1980,98.5
BFA,HD_POP_IND,1981,98.5
BFA,HD_POP_IND,1982,98.39999999999999
BFA,HD_POP_IND,1983,98.5
BFA,HD_POP_IND,1984,98.5
BFA,HD_POP_IND,1985,98.4
BFA,HD_POP_IND,1986,98.5
BFA,HD_POP_IND,1987,98.4
BFA,HD_POP_IND,1988,98.4
BFA,HD_POP_IND,1989,98.39999999999999
BFA,HD_POP_IND,1990,98.4
BFA,HD_POP_IND,1991,98.5
BFA,HD_POP_IND,1992,98.4
BFA,HD_POP_IND,1993,98.5
BFA,HD_POP_IND,1994,98.39999999999999
BFA,HD_POP_IND,1995,98.4
BFA,HD_POP_IND,1996,98.39999999999999
BFA,HD_POP_IND,1997,98.4
BFA,HD_POP_IND,1998,98.39999999999999
BFA,HD_POP_IND,1999,98.39999999999999
BFA,HD_POP_IND,2000,98.4
BFA,HD_POP_IND,2001,98.39999999999999
BFA,HD_POP_IND,2002,98.4
BFA,HD_POP_IND,2003,98.4
BFA,HD_POP_IND,2004,98.5
BFA,HD_POP_IND,2005,98.4
BFA,HD_POP_IND,2006,98.5
BFA,HD_POP_IND,2007,98.5
BFA,HD_POP_IND,2008,98.5
BFA,HD_POP_IND,2009,98.5
BFA,HD_POP_IND,2010,98.5
BFA,HD_POP_IND,2011,98.5
BFA,HD_POP_IND,2012,98.5
BFA,HD_POP_IND,2013,98.5
BFA,HD_POP_IND,2014,98.5
BFA,HD_POP_IND,2015,98.5
BFA,HD_POP_IND,2016,98.5
BFA,HD_POP_IND,2017,98.5
BFA,HD_POP_IND,2018,98.5
BFA,HD_POP_IND,2019,98.5
BFA,HD_POP_IND,2020,98.5
BFA,HD_POP_IND,2021,98.5
BFA,HD_TN_POP_IND,1979,98.56272460000001
BFA,HD_TN_POP_IND,1980,98.5447604
BFA,HD_TN_POP_IND,1981,98.52768400000001
BFA,HD_TN_POP_IND,1982,98.5114332
BFA,HD_TN_POP_IND,1983,98.4959228
BFA,HD_TN_POP_IND,1984,98.48116873
BFA,HD_TN_POP_IND,1985,98.4670394
BFA,HD_TN_POP_IND,1986,98.45356
BFA,HD_TN_POP_IND,1987,98.44066
BFA,HD_TN_POP_IND,1988,98.42829
BFA,HD_TN_POP_IND,1989,98.41642660000001
BFA,HD_TN_POP_IND,1990,98.405059
BFA,HD_TN_POP_IND,1991,98.40863197
BFA,HD_TN_POP_IND,1992,98.411988
BFA,HD_TN_POP_IND,1993,98.41514303000001
BFA,HD_TN_POP_IND,1994,98.41814121
BFA,HD_TN_POP_IND,1995,98.4209462
BFA,HD_TN_POP_IND,1996,98.42361896999999
BFA,HD_TN_POP_IND,1997,98.426147
BFA,HD_TN_POP_IND,1998,98.4285452
BFA,HD_TN_POP_IND,1999,98.430843
BFA,HD_TN_POP_IND,2000,98.4330073
BFA,HD_TN_POP_IND,2001,98.4360655
BFA,HD_TN_POP_IND,2002,98.4389
BFA,HD_TN_POP_IND,2003,98.44155
BFA,HD_TN_POP_IND,2004,98.44403100000001
BFA,HD_TN_POP_IND,2005,98.44636
BFA,HD_TN_POP_IND,2006,98.44853149
BFA,HD_TN_POP_IND,2007,98.45059
BFA,HD_TN_POP_IND,2008,98.45252
BFA,HD_TN_POP_IND,2009,98.45435
BFA,HD_TN_POP_IND,2010,98.45607
BFA,HD_TN_POP_IND,2011,98.45771
BFA,HD_TN_POP_IND,2012,98.45925
BFA,HD_TN_POP_IND,2013,98.46073
BFA,HD_TN_POP_IND,2014,98.46213
BFA,HD_TN_POP_IND,2015,98.46346
BFA,HD_TN_POP_IND,2016,98.46143
BFA,HD_TN_POP_IND,2017,98.4595
BFA,HD_TN_POP_IND,2018,98.45769
BFA,HD_TN_POP_IND,2019,98.45583
BFA,HD_TN_POP_IND,2020,98.45404
BFA,HD_TN_POP_IND,2021,98.45218
BFA,ID_POP_IND,1979,0.0
BFA,ID_POP_IND,1980,0.0
BFA,ID_POP_IND,1981,0.0
BFA,ID_POP_IND,1982,0.0
BFA,ID_POP_IND,1983,0.0
BFA,ID_POP_IND,1984,0.0
BFA,ID_POP_IND,1985,0.0
BFA,ID_POP_IND,1986,0.0
BFA,ID_POP_IND,1987,0.0
BFA,ID_POP_IND,1988,0.0
BFA,ID_POP_IND,1989,0.0
BFA,ID_POP_IND,1990,0.0
BFA,ID_POP_IND,1991,0.0
BFA,ID_POP_IND,1992,0.0
BFA,ID_POP_IND,1993,0.0
BFA,ID_POP_IND,1994,0.0
BFA,ID_POP_IND,1995,0.0
BFA,ID_POP_IND,1996,0.0
BFA,ID_POP_IND,1997,0.0
BFA,ID_POP_IND,1998,0.0
BFA,ID_POP_IND,1999,0.0
BFA,ID_POP_IND,2000,0.0
BFA,ID_POP_IND,2001,0.0
BFA,ID_POP_IND,2002,0.0
BFA,ID_POP_IND,2003,0.0
BFA,ID_POP_IND,2004,0.0
BFA,ID_POP_IND,2005,0.0
BFA,ID_POP_IND,2006,0.0
BFA,ID_POP_IND,2007,0.0
BFA,ID_POP_IND,2008,0.0
BFA,ID_POP_IND,2009,0.0
BFA,ID_POP_IND,2010,0.0
BFA,ID_POP_IND,2011,0.0
BFA,ID_POP_IND,2012,0.0
BFA,ID_POP_IND,2013,0.0
BFA,ID_POP_IND,2014,0.0
BFA,ID_POP_IND,2015,0.0
BFA,ID_POP_IND,2016,0.0
BFA,ID_POP_IND,2017,0.0
BFA,ID_POP_IND,2018,0.0
BFA,ID_POP_IND,2019,0.0
BFA,ID_POP_IND,2020,0.0
BFA,ID_POP_IND,2021,0.0
BFA,TN_POP_IND,1979,98.56273
BFA,TN_POP_IND,1980,98.54476
BFA,TN_POP_IND,1981,98.52768
BFA,TN_POP_IND,1982,98.51143
BFA,TN_POP_IND,1983,98.49594
BFA,TN_POP_IND,1984,98.48116
BFA,TN_POP_IND,1985,98.46705
BFA,TN_POP_IND,1986,98.45356
BFA,TN_POP_IND,1987,98.44065
BFA,TN_POP_IND,1988,98.42829
BFA,TN_POP_IND,1989,98.41644
BFA,TN_POP_IND,1990,98.40506
BFA,TN_POP_IND,1991,98.40863
BFA,TN_POP_IND,1992,98.41199
BFA,TN_POP_IND,1993,98.41515
BFA,TN_POP_IND,1994,98.41813
BFA,TN_POP_IND,1995,98.42095
BFA,TN_POP_IND,1996,98.42362
BFA,TN_POP_IND,1997,98.42615
BFA,TN_POP_IND,1998,98.42855
BFA,TN_POP_IND,1999,98.43084
BFA,TN_POP_IND,2000,98.43301
BFA,TN_POP_IND,2001,98.43606
BFA,TN_POP_IND,2002,98.43891
BFA,TN_POP_IND,2003,98.44156
BFA,TN_POP_IND,2004,98.44403
BFA,TN_POP_IND,2005,98.44636
BFA,TN_POP_IND,2006,98.44854
BFA,TN_POP_IND,2007,98.45059
BFA,TN_POP_IND,2008,98.45252
BFA,TN_POP_IND,2009,98.45435
BFA,TN_POP_IND,2010,98.45607
BFA,TN_POP_IND,2011,98.45771
BFA,TN_POP_IND,2012,98.45926
BFA,TN_POP_IND,2013,98.46073
BFA,TN_POP_IND,2014,98.46213
BFA,TN_POP_IND,2015,98.46346
BFA,TN_POP_IND,2016,98.46143
BFA,TN_POP_IND,2017,98.4595
BFA,TN_POP_IND,2018,98.45769
BFA,TN_POP_IND,2019,98.45583
BFA,TN_POP_IND,2020,98.45404
BFA,TN_POP_IND,2021,98.45218
BGD,HD_POP_IND,1979,90.4
BGD,HD_POP_IND,1980,89.9
BGD,HD_POP_IND,1981,70.3
BGD,HD_POP_IND,1982,91.1
BGD,HD_POP_IND,1983,81.6
BGD,HD_POP_IND,1984,89.7
BGD,HD_POP_IND,1985,78.4
BGD,HD_POP_IND,1986,89.6
BGD,HD_POP_IND,1987,87.30000000000001
BGD,HD_POP_IND,1988,88.5
BGD,HD_POP_IND,1989,87.1
BGD,HD_POP_IND,1990,74.9
BGD,HD_POP_IND,1991,89.0
BGD,HD_POP_IND,1992,87.9
BGD,HD_POP_IND,1993,65.8
BGD,HD_POP_IND,1994,84.7
BGD,HD_POP_IND,1995,89.9
BGD,HD_POP_IND,1996,86.7
BGD,HD_POP_IND,1997,75.0
BGD,HD_POP_IND,1998,86.69999999999999
BGD,HD_POP_IND,1999,89.1
BGD,HD_POP_IND,2000,88.5
BGD,HD_POP_IND,2001,88.6
BGD,HD_POP_IND,2002,77.4
BGD,HD_POP_IND,2003,89.0
BGD,HD_POP_IND,2004,89.30000000000001
BGD,HD_POP_IND,2005,88.19999999999999
BGD,HD_POP_IND,2006,89.6
BGD,HD_POP_IND,2007,90.0
BGD,HD_POP_IND,2008,89.4
BGD,HD_POP_IND,2009,88.8
BGD,HD_POP_IND,2010,88.7
BGD,HD_POP_IND,2011,88.7
BGD,HD_POP_IND,2012,88.8
BGD,HD_POP_IND,2013,89.30000000000001
BGD,HD_POP_IND,2014,91.30000000000001
BGD,HD_POP_IND,2015,90.1
BGD,HD_POP_IND,2016,90.5
BGD,HD_POP_IND,2017,90.5
BGD,HD_POP_IND,2018,89.3
BGD,HD_POP_IND,2019,91.10000000000001
BGD,HD_POP_IND,2020,91.0
BGD,HD_POP_IND,2021,91.3
BGD,HD_TN_POP_IND,1979,90.343223
BGD,HD_TN_POP_IND,1980,89.88476800000001
BGD,HD_TN_POP_IND,1981,70.24814
BGD,HD_TN_POP_IND,1982,91.0441581
BGD,HD_TN_POP_IND,1983,81.7519124
BGD,HD_TN_POP_IND,1984,89.30321
BGD,HD_TN_POP_IND,1985,78.1422837
BGD,HD_TN_POP_IND,1986,89.6547843
BGD,HD_TN_POP_IND,1987,87.2967
BGD,HD_TN_POP_IND,1988,88.52633680000001
BGD,HD_TN_POP_IND,1989,87.07047999999999
BGD,HD_TN_POP_IND,1990,74.91833
BGD,HD_TN_POP_IND,1991,88.9680361
BGD,HD_TN_POP_IND,1992,87.750749
BGD,HD_TN_POP_IND,1993,65.372389
BGD,HD_TN_POP_IND,1994,84.71452
BGD,HD_TN_POP_IND,1995,89.85917
BGD,HD_TN_POP_IND,1996,86.67698
BGD,HD_TN_POP_IND,1997,74.929214
BGD,HD_TN_POP_IND,1998,86.725669
BGD,HD_TN_POP_IND,1999,89.073079
BGD,HD_TN_POP_IND,2000,88.44243999999999
BGD,HD_TN_POP_IND,2001,88.6157535
BGD,HD_TN_POP_IND,2002,77.2757912
BGD,HD_TN_POP_IND,2003,89.00207900000001
BGD,HD_TN_POP_IND,2004,89.322928
BGD,HD_TN_POP_IND,2005,88.17572799999999
BGD,HD_TN_POP_IND,2006,89.587211
BGD,HD_TN_POP_IND,2007,90.018258
BGD,HD_TN_POP_IND,2008,89.46902
BGD,HD_TN_POP_IND,2009,88.649957
BGD,HD_TN_POP_IND,2010,88.68845999999999
BGD,HD_TN_POP_IND,2011,88.70529
BGD,HD_TN_POP_IND,2012,88.75505
BGD,HD_TN_POP_IND,2013,89.26158
BGD,HD_TN_POP_IND,2014,91.27373
BGD,HD_TN_POP_IND,2015,90.03809100000001
BGD,HD_TN_POP_IND,2016,90.532584
BGD,HD_TN_POP_IND,2017,90.531586
BGD,HD_TN_POP_IND,2018,89.35849400000001
BGD,HD_TN_POP_IND,2019,90.996276
BGD,HD_TN_POP_IND,2020,90.98939274
BGD,HD_TN_POP_IND,2021,91.22094263000001
BGD,ID_POP_IND,1979,0.0
BGD,ID_POP_IND,1980,0.0
BGD,ID_POP_IND,1981,0.0
BGD,ID_POP_IND,1982,0.0
BGD,ID_POP_IND,1983,0.0
BGD,ID_POP_IND,1984,0.0
BGD,ID_POP_IND,1985,0.0
BGD,ID_POP_IND,1986,0.0
BGD,ID_POP_IND,1987,0.0
BGD,ID_POP_IND,1988,0.0
BGD,ID_POP_IND,1989,0.0
BGD,ID_POP_IND,1990,0.0
BGD,ID_POP_IND,1991,0.0
BGD,ID_POP_IND,1992,0.0
BGD,ID_POP_IND,1993,0.0
BGD,ID_POP_IND,1994,0.0
BGD,ID_POP_IND,1995,0.0
BGD,ID_POP_IND,1996,0.0
BGD,ID_POP_IND,1997,0.0
BGD,ID_POP_IND,1998,0.0
BGD,ID_POP_IND,1999,0.0
BGD,ID_POP_IND,2000,0.0
BGD,ID_POP_IND,2001,0.0
BGD,ID_POP_IND,2002,0.0
BGD,ID_POP_IND,2003,0.0
BGD,ID_POP_IND,2004,0.0
BGD,ID_POP_IND,2005,0.0
BGD,ID_POP_IND,2006,0.0
BGD,ID_POP_IND,2007,0.0
BGD,ID_POP_IND,2008,0.0
BGD,ID_POP_IND,2009,0.0
BGD,ID_POP_IND,2010,0.0
BGD,ID_POP_IND,2011,0.0
BGD,ID_POP_IND,2012,0.0
BGD,ID_POP_IND,2013,0.0
BGD,ID_POP_IND,2014,0.0
BGD,ID_POP_IND,2015,0.0
BGD,ID_POP_IND,2016,0.0
BGD,ID_POP_IND,2017,0.0
BGD,ID_POP_IND,2018,0.0
BGD,ID_POP_IND,2019,0.0
BGD,ID_POP_IND,2020,0.0
BGD,ID_POP_IND,2021,0.0
BGD,TN_POP_IND,1979,91.82422
BGD,TN_POP_IND,1980,91.82623
BGD,TN_POP_IND,1981,91.82813
BGD,TN_POP_IND,1982,91.82992
BGD,TN_POP_IND,1983,91.83163
BGD,TN_POP_IND,1984,91.83325
BGD,TN_POP_IND,1985,91.83479
BGD,TN_POP_IND,1986,91.83626
BGD,TN_POP_IND,1987,91.83766
